student_id,math_score,science_score,english_score,cs_score,prog_skill,web_dev_skill,db_skill,networking_skill,ml_skill,mobile_skill,cloud_skill,data_analysis_skill,communication,teamwork,leadership,adaptability,problem_solving,interest_tech,interest_mgmt,interest_science,interest_design,interest_health,interest_finance,interest_edu,personality_score,career_label
736,65.1,98.0,54.4,80.4,3,2,3,3,1,0,2,2,2,2,4,4,4,1,0,0,0,0,0,0,0.43362847737765864,Cybersecurity Analyst
737,100.0,43.9,86.4,81.8,1,1,2,3,2,2,1,3,3,3,3,4,4,1,0,0,0,0,0,0,0.37055131765588195,Cybersecurity Analyst
738,79.6,69.4,75.1,88.2,2,2,2,3,1,1,3,2,3,2,2,3,4,1,0,0,0,0,0,0,0.3801347316288166,Cybersecurity Analyst
739,77.3,72.3,79.2,72.4,2,2,3,3,1,2,3,2,2,3,5,3,4,1,0,0,0,0,1,0,0.2680963271261053,Cybersecurity Analyst
740,61.4,84.7,44.7,82.7,2,1,1,2,2,1,1,3,3,3,2,4,4,1,0,1,0,0,1,0,0.5292460763432001,Cybersecurity Analyst
741,71.8,72.3,51.9,79.1,2,3,1,3,1,1,3,1,3,3,4,4,4,1,0,0,0,0,0,0,0.6218533556245732,Cybersecurity Analyst
742,87.9,73.4,75.2,81.4,2,1,3,3,1,0,2,2,3,3,3,4,4,1,0,0,0,1,0,0,0.44223445871026823,Cybersecurity Analyst
743,91.0,76.3,57.7,83.6,2,2,2,3,1,2,1,3,2,4,3,5,4,1,0,0,0,0,0,0,0.5319051616366203,Cybersecurity Analyst
744,83.8,62.1,59.0,90.2,2,2,2,3,0,2,3,2,2,4,2,4,4,1,0,0,0,0,0,0,0.48150066686218174,Cybersecurity Analyst
745,84.2,56.1,89.9,100.0,2,3,2,3,2,1,1,1,4,3,3,3,4,1,0,0,0,0,1,0,0.36276602111631223,Cybersecurity Analyst
746,88.8,48.8,79.4,94.2,3,0,2,3,1,2,2,2,3,4,2,4,4,1,0,1,1,0,0,0,0.31999968933378586,Cybersecurity Analyst
747,46.5,68.0,70.8,86.9,1,1,1,3,2,3,2,1,3,4,3,5,4,1,1,0,0,0,0,0,0.5178347219878947,Cybersecurity Analyst
748,73.3,70.2,68.3,84.5,2,1,2,3,0,1,2,2,3,3,2,4,3,1,0,0,0,0,0,0,0.28776998287897226,Cybersecurity Analyst
749,93.0,73.7,63.5,93.4,3,0,3,3,1,2,2,3,3,2,2,4,4,1,1,0,0,0,0,0,0.7215114184784474,Cybersecurity Analyst
750,81.4,77.8,78.4,81.8,2,2,2,3,0,0,2,2,3,4,4,5,4,1,0,0,0,0,0,0,0.5607260919791264,Cybersecurity Analyst
751,92.0,62.6,78.5,79.3,1,1,2,2,1,1,3,3,4,4,3,3,4,1,0,0,0,0,1,0,0.5695190665996221,Cybersecurity Analyst
752,75.2,52.2,73.4,87.5,3,0,1,3,2,1,3,2,2,4,4,4,4,1,0,0,1,1,1,0,0.49845935497894267,Cybersecurity Analyst
753,100.0,76.3,58.7,75.6,3,0,3,2,2,1,2,2,4,3,2,3,4,1,0,0,1,0,0,0,0.47983932996938783,Cybersecurity Analyst
754,94.1,92.2,74.9,96.3,2,0,3,3,1,1,2,2,3,2,2,3,5,1,0,1,0,0,0,0,0.4909623196391174,Cybersecurity Analyst
755,63.9,49.9,62.9,88.2,2,1,3,2,0,3,2,2,4,3,3,4,4,1,0,0,0,0,0,0,0.3273763405667882,Cybersecurity Analyst
756,86.3,60.7,72.4,84.5,2,2,1,3,0,1,3,1,3,3,3,4,4,0,0,1,0,0,0,0,0.24448120775315324,Cybersecurity Analyst
757,82.4,73.4,75.3,87.2,2,1,2,3,1,2,1,3,3,2,3,3,4,1,0,0,0,0,0,0,0.3526290530230512,Cybersecurity Analyst
758,72.2,82.4,67.0,81.0,2,0,2,3,2,0,2,2,3,4,3,4,4,1,0,1,0,0,0,0,0.8339850319966264,Cybersecurity Analyst
759,82.5,75.3,74.1,86.5,2,2,0,3,0,0,2,2,1,3,4,4,4,1,0,1,0,0,0,0,0.4348747069567451,Cybersecurity Analyst
760,70.8,89.0,80.8,81.4,2,2,2,3,1,1,2,3,2,2,3,5,3,1,0,1,0,0,0,0,0.19441656988121997,Cybersecurity Analyst
761,95.9,76.7,82.6,87.9,2,0,2,3,2,0,2,2,3,3,4,4,4,1,0,0,0,0,1,0,0.557229176990274,Cybersecurity Analyst
762,58.7,84.7,77.9,94.6,2,1,1,3,1,0,2,2,4,3,4,4,4,1,0,0,0,0,1,0,0.3236231194302618,Cybersecurity Analyst
763,91.1,83.6,83.3,85.4,2,1,3,3,1,1,1,3,2,4,2,5,4,0,0,1,0,0,0,0,0.36279634565745805,Cybersecurity Analyst
764,76.1,61.3,83.5,79.9,3,0,2,3,1,2,2,2,2,2,2,4,5,1,0,1,0,0,0,0,0.4726239323594171,Cybersecurity Analyst
765,81.5,65.7,67.2,77.3,3,0,3,2,2,1,1,2,4,3,4,3,3,1,0,1,0,0,0,0,0.6738613395703094,Cybersecurity Analyst
766,79.1,75.8,55.8,88.8,3,0,3,3,2,0,2,3,3,4,3,4,4,1,1,1,0,0,0,0,0.5052409471978788,Cybersecurity Analyst
767,68.4,79.6,53.8,85.8,2,0,2,3,1,1,2,2,3,3,4,4,4,1,0,1,0,0,1,0,0.3796655262406178,Cybersecurity Analyst
768,71.3,54.4,79.4,92.7,2,1,2,3,0,1,2,2,2,3,3,4,4,1,0,0,0,0,0,0,0.6620468781294716,Cybersecurity Analyst
769,95.5,77.3,63.5,74.5,2,2,2,3,3,2,3,1,3,3,1,5,4,1,0,0,0,0,0,0,0.41996819939239194,Cloud Engineer
770,89.1,45.4,65.2,76.8,3,1,3,3,1,1,3,2,3,3,2,5,4,1,0,1,0,0,0,0,0.4293803765438194,Cloud Engineer
771,64.7,84.3,64.5,79.5,3,1,3,3,0,2,3,2,3,3,3,4,3,1,1,0,0,0,0,0,0.6011757549732233,Cloud Engineer
772,71.7,73.5,69.4,60.7,1,1,2,3,2,1,3,0,4,3,2,5,2,1,0,0,0,0,0,0,0.46199993877698836,Cloud Engineer
773,84.8,71.0,73.0,73.2,2,2,3,3,1,2,3,3,3,4,1,5,3,1,0,0,1,0,0,0,0.4430781115982384,Cloud Engineer
774,69.1,59.2,61.7,70.4,2,0,2,3,1,0,3,2,4,2,1,4,3,1,1,0,0,0,0,0,0.6390315049191357,Cloud Engineer
775,72.5,94.9,46.0,74.9,2,1,2,3,0,1,2,2,3,4,3,4,4,1,0,0,0,0,0,0,0.4525825579054384,Cloud Engineer
776,85.7,67.6,58.7,82.1,2,1,2,3,1,0,3,2,3,2,2,5,3,1,1,1,0,0,0,0,0.3998855568989867,Cloud Engineer
777,65.5,53.8,70.1,90.9,2,0,2,3,1,1,3,2,3,4,1,4,3,1,0,0,0,0,0,0,0.42621808177782994,Cloud Engineer
778,69.2,69.9,61.5,85.6,2,1,2,3,2,3,3,1,2,3,1,4,3,1,0,0,0,0,0,0,0.42747311171951224,Cloud Engineer
779,89.8,64.0,77.8,100.0,2,0,2,3,1,1,3,2,4,2,3,3,2,1,0,1,1,0,0,0,0.4251531885416172,Cloud Engineer
780,56.8,72.6,64.9,83.5,2,1,2,3,1,2,3,2,3,3,3,4,4,1,0,0,0,0,0,0,0.3594508656619937,Cloud Engineer
781,83.1,32.3,83.9,84.2,1,1,3,3,2,0,3,1,4,3,4,4,3,1,0,0,0,0,0,0,0.47857600421072743,Cloud Engineer
782,75.4,67.7,87.5,82.8,2,0,2,3,1,1,3,2,3,3,2,5,4,1,1,0,1,0,0,0,0.4456564844033071,Cloud Engineer
783,86.0,74.8,77.5,76.3,2,2,2,3,1,1,3,2,3,4,3,4,3,1,0,1,0,0,0,0,0.46502961011824223,Cloud Engineer
784,69.5,47.5,83.8,75.8,3,2,2,3,2,0,3,2,4,3,2,4,3,1,1,0,0,0,0,0,0.7716309850391738,Cloud Engineer
785,57.3,73.8,78.5,84.7,3,1,2,3,0,2,3,1,3,3,2,4,3,1,0,0,0,0,0,0,0.6227263288207212,Cloud Engineer
786,89.1,66.0,56.7,69.9,2,1,2,3,1,0,3,3,3,3,2,4,4,1,0,0,0,0,0,0,0.35478034861214486,Cloud Engineer
787,67.9,50.2,71.3,100.0,2,2,2,3,2,1,3,3,4,3,2,4,5,1,1,0,0,0,0,0,0.5202360674507192,Cloud Engineer
788,82.6,67.9,85.3,90.5,2,1,3,3,1,0,2,1,3,3,1,5,3,1,0,0,0,0,0,0,0.4117403979146386,Cloud Engineer
789,100.0,45.1,66.3,87.3,2,1,2,3,1,0,3,2,3,3,1,4,4,1,0,0,0,0,0,0,0.3370835470511563,Cloud Engineer
790,76.0,71.7,68.7,93.4,2,3,2,3,1,1,2,2,4,3,1,4,3,1,0,1,0,0,0,0,0.494161556872986,Cloud Engineer
791,83.8,78.2,66.0,85.0,2,2,2,3,1,1,3,2,3,3,2,4,2,1,0,0,0,0,1,0,0.573733687910388,Cloud Engineer
792,85.7,65.5,55.4,69.3,2,2,2,3,1,2,3,1,3,3,3,4,3,1,0,1,0,0,0,0,0.5016738367435357,Cloud Engineer
793,84.3,55.0,64.2,92.1,2,2,2,2,0,2,3,3,2,4,4,3,2,1,0,0,0,0,0,0,0.6159697795704837,Cloud Engineer
794,60.0,69.5,45.0,69.7,1,1,2,3,2,1,3,3,2,2,1,4,3,1,0,0,0,0,0,0,0.7427428587436415,Cloud Engineer
795,59.5,55.8,79.9,88.4,3,0,2,3,2,2,3,2,3,3,3,3,4,1,0,0,0,0,0,0,0.32912268136043754,Cloud Engineer
796,62.3,54.9,73.4,86.8,3,0,2,2,2,2,3,2,2,3,1,4,3,1,0,0,0,0,0,0,0.2927526335310445,Cloud Engineer
797,86.9,86.3,86.4,91.9,3,1,1,3,0,2,3,3,2,4,2,3,4,1,0,0,0,0,1,0,0.6660967504011162,Cloud Engineer
798,76.0,54.5,99.8,89.0,1,0,2,2,0,1,3,3,3,3,2,4,2,1,1,0,0,0,1,0,0.3833873536701212,Cloud Engineer
799,74.6,67.0,45.5,96.7,1,0,2,3,2,1,3,2,3,3,1,4,4,1,1,0,0,0,0,0,1.0,Cloud Engineer
800,79.4,64.6,49.5,82.4,2,1,1,3,0,2,3,3,3,3,3,4,2,1,0,0,0,0,0,0,0.5833552609309375,Cloud Engineer
801,51.7,54.4,75.7,71.6,2,3,2,3,0,3,3,2,4,3,2,4,3,1,0,0,0,0,0,0,0.5555753016242138,Cloud Engineer
802,58.7,88.6,75.3,83.4,2,1,2,3,1,1,3,2,3,3,2,4,2,1,1,0,0,0,0,0,0.586729746168063,Cloud Engineer
803,66.6,68.2,59.4,83.6,2,1,3,3,2,2,3,2,3,2,2,4,3,1,1,1,0,0,0,0,0.4944173212004339,Cloud Engineer
804,78.2,67.3,58.2,92.8,1,2,1,3,2,1,3,3,3,3,2,3,3,1,0,0,0,0,1,0,0.5194806000897721,Cloud Engineer
805,65.0,78.0,74.2,82.6,1,0,2,2,1,1,3,1,4,4,2,3,3,1,0,0,0,0,0,0,0.49286041323222396,Cloud Engineer
806,81.2,48.2,84.8,87.2,3,2,2,3,1,1,3,1,3,2,1,4,4,1,0,1,0,0,0,0,0.5770652501602657,Cloud Engineer
807,64.7,69.1,70.0,85.1,2,1,3,3,0,0,3,2,4,3,2,5,4,1,1,0,0,1,0,0,0.29201599118285027,Cloud Engineer
808,85.8,90.9,61.0,98.5,3,0,2,3,1,2,3,2,2,3,4,5,3,1,0,0,0,0,0,0,0.5944654520955804,Cloud Engineer
809,84.3,62.9,52.9,82.6,3,2,2,2,1,1,3,2,2,4,2,4,2,1,0,0,0,0,0,0,0.13636026939540713,Cloud Engineer
810,82.2,87.9,66.7,86.9,3,2,2,3,0,0,3,2,3,3,1,4,3,1,0,1,0,0,0,0,0.36977374710910016,Cloud Engineer
811,66.4,51.9,69.7,76.6,2,1,1,2,2,0,3,1,3,3,2,5,4,1,0,0,0,0,0,0,0.3603263224765098,Cloud Engineer
812,75.0,67.6,66.3,82.1,3,1,3,3,0,1,3,1,4,2,2,5,2,1,0,0,0,0,0,0,0.4653593993826117,Cloud Engineer
813,63.0,60.7,75.8,93.8,3,2,2,2,2,2,3,3,3,4,2,5,3,1,1,0,0,0,0,0,0.769631726702898,Cloud Engineer
814,81.5,50.1,82.5,84.1,2,1,2,2,2,1,3,2,3,3,2,5,2,1,0,0,0,0,0,0,0.6125411762740213,Cloud Engineer
815,81.6,78.4,59.3,85.7,2,0,2,3,0,1,3,3,3,4,1,4,5,0,0,0,0,0,0,0,0.553404870069071,Cloud Engineer
816,66.4,60.9,72.9,89.0,2,0,1,3,0,1,3,1,3,3,1,4,3,1,0,1,0,0,0,0,0.455029820352602,Cloud Engineer
817,71.2,54.4,62.5,83.5,1,2,3,3,1,0,3,1,2,3,3,5,4,1,1,0,0,0,0,0,0.453225942068817,Cloud Engineer
818,84.2,65.8,58.9,75.4,3,1,2,3,1,1,3,2,2,3,2,4,2,1,0,0,0,0,1,0,0.6043561123909771,Cloud Engineer
819,77.9,80.5,85.1,71.7,1,0,1,3,1,1,3,3,3,3,3,4,4,1,0,0,0,0,0,0,0.4328277494192351,Cloud Engineer
820,61.0,80.2,62.8,94.8,2,1,2,3,1,0,3,2,5,3,2,4,3,1,0,0,0,0,1,0,0.563393557635076,Cloud Engineer
821,60.6,43.0,77.8,85.2,3,1,2,3,2,1,3,1,3,3,3,4,4,0,0,1,0,0,0,0,0.29784728000787764,Cloud Engineer
822,77.3,55.6,100.0,70.0,1,0,3,3,1,1,3,1,4,4,1,4,3,1,1,0,0,0,0,1,0.4683261529887285,Cloud Engineer
823,58.5,67.1,76.7,81.7,2,1,2,2,1,0,3,1,4,3,2,4,2,1,1,1,0,0,0,0,0.5418118631195096,Cloud Engineer
824,64.5,66.0,70.6,74.2,2,1,2,3,1,0,3,3,3,1,1,4,3,1,0,0,0,0,0,0,0.09466366124576303,Cloud Engineer
825,67.8,56.1,82.0,81.6,2,1,2,2,1,1,3,2,4,4,2,4,3,1,0,0,0,0,0,0,0.5931884141305294,Cloud Engineer
826,76.9,55.8,59.5,70.0,2,1,2,3,1,1,3,1,3,3,2,4,3,1,0,1,0,0,0,0,0.30323621832870246,Cloud Engineer
827,75.6,69.9,56.2,75.8,2,1,3,3,1,1,2,3,2,3,3,5,3,1,0,0,0,0,0,0,0.4386626697620021,Cloud Engineer
828,72.6,70.8,55.2,95.2,2,1,3,3,3,1,3,2,4,4,1,4,2,1,0,1,0,0,0,0,0.19841328074571568,Cloud Engineer
829,67.0,87.9,78.2,86.6,2,1,3,3,0,1,3,2,3,3,1,3,2,1,0,0,0,0,0,0,0.6003567113705798,Cloud Engineer
830,66.7,46.1,62.7,83.1,3,1,2,3,1,0,3,3,3,3,2,4,4,1,1,0,0,0,0,0,0.4422962562789175,Cloud Engineer
831,61.0,58.8,95.3,81.1,2,0,3,3,0,0,3,2,4,3,2,4,3,0,1,0,1,0,0,0,0.4173978730014856,Cloud Engineer
832,88.9,59.6,65.1,79.8,3,2,1,3,0,1,3,1,2,3,2,4,3,1,0,1,0,0,0,0,0.24788181536715154,Cloud Engineer
833,86.0,71.4,64.8,98.1,2,1,2,3,1,0,3,2,4,3,1,3,3,1,0,1,0,0,0,0,0.4149207273477349,Cloud Engineer
834,74.1,70.9,66.9,65.7,3,0,2,3,1,1,3,3,3,4,1,4,3,1,0,1,0,0,0,0,0.29102808739298347,Cloud Engineer
835,76.2,59.5,21.7,92.7,1,1,2,3,2,1,3,3,2,3,2,4,3,1,0,1,0,0,0,0,0.5284339790763013,Cloud Engineer
836,65.9,53.6,92.7,84.7,3,1,3,3,1,0,2,2,2,2,2,3,4,0,0,0,0,0,0,0,0.716177835020888,Cloud Engineer
837,76.3,73.6,63.6,83.2,2,1,3,2,3,2,2,2,3,3,1,4,3,1,0,0,0,0,0,0,0.38935724561398416,Cloud Engineer
838,55.8,69.2,74.8,78.1,1,0,2,3,1,2,3,2,5,3,4,5,3,1,0,0,0,0,0,0,0.6207258261757226,Cloud Engineer
839,70.2,69.1,73.7,84.3,2,0,2,3,2,0,2,2,4,3,3,4,3,1,1,0,0,0,0,0,0.6134172764262772,Cloud Engineer
840,73.6,54.2,66.3,87.1,3,2,2,3,1,1,3,2,3,3,2,4,3,1,0,0,0,0,0,0,0.47830430078186514,Cloud Engineer
841,64.3,77.1,53.6,75.5,2,1,3,3,2,1,3,3,3,4,2,3,4,1,0,0,0,0,0,0,0.6369090219679713,Cloud Engineer
842,70.7,67.2,81.2,78.1,2,2,3,3,1,0,3,2,4,2,1,5,3,1,0,0,0,0,0,0,0.5296146712352354,Cloud Engineer
843,86.4,60.9,72.2,83.6,3,1,2,3,0,2,3,1,3,3,3,5,3,1,0,1,0,0,0,0,0.351912615195168,Cloud Engineer
844,56.5,70.8,76.6,76.7,2,1,1,3,1,1,3,3,2,2,3,4,3,1,1,0,0,0,0,0,0.4282870204703911,Cloud Engineer
845,81.5,67.6,83.5,75.9,2,0,1,3,0,1,3,3,3,2,2,5,3,1,0,0,0,0,0,0,0.3795030712389325,Cloud Engineer
846,83.6,58.0,72.4,73.2,2,2,2,3,1,0,3,3,3,3,2,4,3,1,0,0,0,0,1,1,0.5036107579484215,Cloud Engineer
847,73.6,60.0,33.5,76.4,2,2,2,3,2,1,3,2,2,2,1,4,3,1,0,0,0,0,1,0,0.34504567324475843,Cloud Engineer
848,51.9,75.3,65.8,69.5,1,2,2,3,2,0,3,3,3,4,2,4,3,1,1,0,0,0,0,0,0.613189763589799,Cloud Engineer
849,72.2,94.0,77.6,87.0,2,0,2,3,0,0,3,3,5,3,2,4,2,1,0,0,0,1,0,0,0.7062768586410866,Cloud Engineer
850,92.7,48.7,63.3,70.7,2,2,2,3,0,2,3,2,4,3,1,4,2,1,0,0,0,0,0,0,0.3400957749928234,Cloud Engineer
851,81.9,78.5,77.5,93.0,3,0,2,3,0,1,2,1,3,3,2,4,3,1,0,0,0,0,0,1,0.6020454338090714,Cloud Engineer
852,69.9,77.7,55.9,89.1,2,2,1,2,1,2,3,2,5,3,3,4,4,1,0,0,0,0,0,1,0.6997092403272588,Cloud Engineer
853,52.1,58.5,86.7,90.5,2,1,2,3,2,1,3,2,3,2,2,4,3,1,0,0,0,0,0,0,0.36583336997192295,Cloud Engineer
854,75.0,95.3,95.0,85.9,3,2,1,3,0,0,3,2,2,3,2,5,4,1,0,1,0,0,0,0,0.37159872710807135,Cloud Engineer
855,69.7,47.2,84.4,76.1,3,2,2,2,1,1,3,1,4,3,2,4,3,0,0,0,0,0,0,0,0.3774648122258646,Cloud Engineer
856,68.9,77.3,86.3,97.0,3,0,3,3,0,2,3,1,2,3,2,3,3,1,0,0,0,0,0,0,0.5779649842983842,Cloud Engineer
857,83.1,79.5,68.6,70.4,1,0,2,3,1,1,3,1,4,3,2,5,4,1,0,0,0,0,0,1,0.4640675814672743,Cloud Engineer
858,69.0,56.7,57.5,87.9,0,0,3,3,2,1,3,2,3,3,2,4,3,1,0,0,0,0,1,0,0.4277209227519282,Cloud Engineer
859,74.9,82.0,68.1,87.9,1,1,2,3,2,1,3,3,4,1,1,4,2,1,1,1,0,0,0,0,0.3653616492864707,Cloud Engineer
860,54.4,58.8,61.1,77.5,2,1,2,3,1,2,3,3,2,3,3,3,3,1,1,0,0,0,0,0,0.3430625705178474,Cloud Engineer
861,76.6,79.3,72.1,89.8,1,1,2,3,0,0,3,3,2,2,2,4,3,1,1,0,0,0,0,0,0.31569098593316314,Cloud Engineer
862,70.3,72.6,82.1,79.5,2,1,1,3,0,2,3,1,2,3,2,4,5,1,0,0,0,0,0,0,0.45369806421492215,Cloud Engineer
863,83.7,72.3,53.2,75.0,2,2,2,3,1,2,3,1,3,4,3,4,2,1,0,0,0,0,1,0,0.3570546749738892,Cloud Engineer
864,96.5,62.6,78.8,78.8,2,1,2,3,1,2,3,1,5,2,2,5,4,1,0,0,0,1,0,0,0.1357875384408439,Cloud Engineer
865,67.6,62.5,73.9,78.4,2,1,2,2,0,1,3,3,5,3,3,4,3,1,0,0,0,0,0,0,0.5300227497211137,Cloud Engineer
866,78.2,46.3,65.2,90.4,2,0,3,3,1,1,3,3,3,2,2,4,3,1,0,0,0,0,0,1,0.6363174994670199,Cloud Engineer
867,65.9,71.0,54.3,66.0,2,1,2,2,1,0,3,3,3,2,1,4,2,0,0,0,0,0,0,1,0.199741177814857,Cloud Engineer
868,94.6,64.5,53.3,85.8,1,0,2,2,2,1,3,2,3,4,2,4,3,0,0,0,0,0,0,0,0.7100458711061418,Cloud Engineer
869,83.8,68.4,75.6,88.5,1,0,1,3,1,2,3,2,3,3,2,4,3,1,0,0,0,0,0,1,0.619765808897383,Cloud Engineer
870,73.3,60.1,65.8,84.6,3,1,2,2,1,2,3,1,3,3,2,4,2,1,0,0,0,0,0,0,0.38477281529955754,Cloud Engineer
871,62.6,48.9,58.7,79.3,2,0,3,2,3,2,3,1,3,3,1,4,3,1,0,0,0,0,0,0,0.3927641229425628,Cloud Engineer
872,82.0,51.9,71.3,90.8,2,1,3,3,1,2,3,2,3,3,2,4,3,0,0,0,0,0,0,0,0.726678306065216,Cloud Engineer
873,85.6,62.8,41.4,82.7,1,1,3,3,2,1,3,1,3,2,1,5,2,1,1,0,0,0,0,0,0.7055208357206835,Cloud Engineer
874,89.3,62.9,63.3,80.4,3,1,3,3,1,0,3,1,3,3,2,4,3,1,0,0,0,0,0,0,0.3969945492515235,Cloud Engineer
875,75.1,69.5,42.8,88.9,2,3,1,3,1,1,2,1,3,2,3,4,2,1,0,0,0,0,1,0,0.591536638668428,Cloud Engineer
876,81.2,48.3,75.7,78.6,3,1,2,3,0,1,3,3,4,3,1,4,4,1,0,0,0,0,0,0,0.5130719890636904,Cloud Engineer
877,71.8,85.3,60.6,92.6,1,0,3,3,1,2,3,3,3,3,2,4,3,1,0,0,0,0,0,1,0.5256105665931045,Cloud Engineer
878,69.5,76.8,62.7,83.9,2,1,3,3,1,1,3,2,3,3,2,3,4,1,0,0,0,0,0,0,0.4220527392307183,Cloud Engineer
879,79.3,63.2,58.3,80.0,1,1,2,3,1,2,2,1,3,3,3,3,3,1,0,0,0,0,0,0,0.40412911733224394,Cloud Engineer
880,77.9,60.9,37.6,71.8,2,1,2,3,1,1,3,2,4,2,2,4,2,1,0,0,0,0,0,0,0.4244186839695545,Cloud Engineer
881,44.6,74.8,65.0,82.0,3,1,2,3,2,1,3,2,3,3,1,4,4,1,0,0,0,0,1,0,0.8011934143793482,Cloud Engineer
882,65.4,45.5,87.5,83.2,1,0,2,3,0,0,3,1,3,3,3,4,3,1,0,0,0,0,0,0,0.7397431340726057,Cloud Engineer
883,93.9,61.9,54.9,88.9,2,0,2,3,0,0,2,2,4,3,3,4,4,1,1,0,1,0,0,1,0.6740316152160643,Cloud Engineer
884,70.8,84.5,60.3,90.6,1,0,3,3,0,0,2,2,3,3,3,4,4,1,0,1,0,0,0,0,0.5801178217907835,Cloud Engineer
885,61.2,74.2,51.9,80.4,2,2,2,3,1,0,3,2,3,3,1,4,3,1,0,0,0,0,0,0,0.25698584912074146,Cloud Engineer
886,74.9,77.9,60.3,85.8,2,0,1,2,1,3,3,2,4,3,1,5,3,0,0,0,0,0,0,1,0.46516765510328884,Cloud Engineer
887,57.2,69.9,82.7,70.7,2,1,3,2,1,0,3,2,3,3,2,4,3,1,0,0,0,0,0,1,0.5116397584618005,Cloud Engineer
888,94.6,65.6,67.9,96.3,2,0,3,3,1,1,3,0,4,3,2,4,3,1,1,1,0,0,0,0,0.44042301838482084,Cloud Engineer
889,71.0,52.3,79.2,85.8,3,1,2,3,3,1,3,3,3,3,2,5,3,1,1,0,0,0,0,0,0.572079449378294,Cloud Engineer
890,82.6,58.3,67.5,69.3,2,1,2,3,1,1,3,2,3,2,2,4,4,1,0,0,0,0,0,1,0.6170538273794148,Cloud Engineer
891,80.3,86.0,62.3,88.1,1,1,2,3,0,1,3,3,3,1,4,4,3,1,0,0,0,0,0,0,0.42164601112188277,Cloud Engineer
892,79.0,76.6,74.3,75.3,2,1,2,2,0,2,3,2,3,5,2,4,3,1,0,0,0,0,0,0,0.4649503703291941,Cloud Engineer
893,91.7,66.1,62.0,83.8,2,0,2,3,0,2,3,2,2,2,4,4,3,1,0,0,0,0,0,0,0.5243951704850266,Cloud Engineer
894,82.5,70.9,77.4,77.6,0,2,2,3,1,1,3,1,3,4,2,4,2,1,0,1,0,0,0,0,0.7200834724569555,Cloud Engineer
895,79.1,67.6,61.6,80.6,3,0,1,3,0,2,3,2,3,4,1,5,3,1,0,0,0,0,0,0,0.46069471672378426,Cloud Engineer
896,63.2,73.3,82.6,100.0,2,2,3,2,2,1,3,2,3,2,1,4,4,1,1,0,0,0,0,0,0.3428380572425935,Cloud Engineer
897,81.9,73.9,67.9,83.5,2,0,2,3,0,1,3,2,4,2,2,3,4,1,0,1,0,0,0,0,0.2961400254666827,Cloud Engineer
898,71.6,74.7,67.6,75.8,2,0,1,3,2,1,3,3,4,4,1,4,3,1,0,0,0,0,0,0,0.6350863843347929,Cloud Engineer
899,76.4,61.4,82.3,98.0,3,2,2,3,1,1,3,3,3,2,1,4,4,1,0,1,0,0,0,0,0.4880649426520794,Cloud Engineer
900,83.9,58.2,61.7,76.9,1,0,1,3,2,1,3,3,4,4,2,5,3,1,0,1,0,0,0,0,0.48207523127690577,Cloud Engineer
901,60.9,62.9,78.8,73.7,2,1,2,3,2,1,3,2,3,3,2,4,3,1,1,1,0,1,0,0,0.4327569103632017,Cloud Engineer
902,67.1,59.4,68.1,95.4,2,2,1,3,0,0,3,2,4,3,2,3,4,1,0,0,0,0,1,0,0.6965573452429159,Cloud Engineer
903,76.7,63.0,65.4,83.6,2,1,2,3,1,2,3,1,4,3,2,4,3,1,1,0,0,0,0,0,0.583690667228656,Cloud Engineer
904,73.4,44.6,76.3,84.6,3,0,2,3,0,2,3,2,3,3,1,4,1,1,0,0,0,0,0,0,0.4164415305663077,Cloud Engineer
905,86.2,77.9,66.8,79.0,2,1,2,3,0,1,3,1,1,2,3,4,3,1,0,0,0,0,0,0,0.18133322853599626,Cloud Engineer
906,69.5,33.1,54.6,89.1,3,0,2,3,1,1,3,2,3,3,3,4,3,0,0,0,0,0,0,0,0.4162971236762342,Cloud Engineer
907,52.8,61.4,66.4,94.3,2,1,2,3,2,3,3,2,3,4,2,4,2,1,0,0,0,0,0,0,0.4533741277587503,Cloud Engineer
908,88.5,75.6,82.3,85.6,1,0,2,3,1,3,3,1,3,2,4,3,3,1,0,0,0,0,0,0,0.5184986596442882,Cloud Engineer
909,90.3,62.7,80.2,84.0,3,0,1,3,1,2,3,0,3,1,3,5,3,1,0,0,0,0,0,1,0.5125972366242132,Cloud Engineer
910,54.0,71.8,66.8,90.6,2,1,2,3,1,0,3,2,3,2,1,5,3,1,1,0,0,0,0,0,0.45548233433882246,Cloud Engineer
911,92.4,65.9,71.6,80.3,1,2,2,3,1,0,3,2,3,3,2,4,2,0,0,0,0,1,0,1,0.258146355361194,Cloud Engineer
912,72.3,55.1,61.7,85.1,2,1,2,3,0,0,3,2,2,4,2,3,3,1,0,0,0,1,0,1,0.6569617950769531,Cloud Engineer
913,64.7,47.9,61.9,95.2,2,2,2,3,2,1,3,1,4,4,2,4,3,0,0,0,0,0,0,0,0.5916936720857366,Cloud Engineer
914,59.9,81.2,67.3,96.1,3,0,2,2,1,1,3,2,3,3,2,4,3,1,0,0,0,0,0,0,0.7084591823727805,Cloud Engineer
915,77.7,48.0,72.0,67.1,3,2,2,3,1,1,3,2,3,3,3,4,3,1,0,1,0,0,0,0,0.2586610175831594,Cloud Engineer
916,88.3,63.1,69.6,100.0,2,1,2,3,0,3,3,1,3,3,2,4,3,1,0,0,0,0,0,0,0.5638305189044042,Cloud Engineer
